Level,Description,SeriesRefSNDQ,Quarter,Weight,Amount
High level industry groups,Public administration and safety,SG01RSC02B01C08,1988Q1,0.0436076,1374.638
High level industry groups,Education and training,SG01RSC02B01C09,1988Q1,0.0388231,1393.398
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1988Q1,0.0421132,1261.760
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1988Q1,0.0249580,791.375
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1988Q1,0.0680429,1742.543
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1988Q2,0.0650957,2003.168
High level industry groups,Mining,SG01RSC02B01A02,1988Q2,0.0125354,622.298
High level industry groups,Manufacturing,SG01RSC02B01B01,1988Q2,0.1874220,4430.567
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1988Q2,0.0309242,1084.256
High level industry groups,Construction,SG01RSC02B01B03,1988Q2,0.0468183,1538.195
High level industry groups,Wholesale trade,SG01RSC02B01C01,1988Q2,0.0583804,1467.245
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1988Q2,0.0641125,1767.722
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1988Q2,0.0542121,1057.423
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1988Q2,0.0440380,450.899
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1988Q2,0.0499487,1441.762
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1988Q2,0.1168895,3776.429
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1988Q2,0.0575841,2465.287
High level industry groups,Public administration and safety,SG01RSC02B01C08,1988Q2,0.0455952,1372.069
High level industry groups,Education and training,SG01RSC02B01C09,1988Q2,0.0394615,1400.653
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1988Q2,0.0425844,1317.574
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1988Q2,0.0255795,782.048
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1988Q2,0.0588185,1706.656
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1988Q3,0.0650957,1955.710
High level industry groups,Mining,SG01RSC02B01A02,1988Q3,0.0125354,586.426
High level industry groups,Manufacturing,SG01RSC02B01B01,1988Q3,0.1874220,4360.096
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1988Q3,0.0309242,1087.687
High level industry groups,Construction,SG01RSC02B01B03,1988Q3,0.0468183,1539.338
High level industry groups,Wholesale trade,SG01RSC02B01C01,1988Q3,0.0583804,1519.964
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1988Q3,0.0641125,1794.476
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1988Q3,0.0542121,1067.839
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1988Q3,0.0440380,449.755
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1988Q3,0.0499487,1436.139
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1988Q3,0.1168895,3742.509
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1988Q3,0.0575841,2437.713
High level industry groups,Public administration and safety,SG01RSC02B01C08,1988Q3,0.0455952,1354.027
High level industry groups,Education and training,SG01RSC02B01C09,1988Q3,0.0394615,1409.445
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1988Q3,0.0425844,1330.370
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1988Q3,0.0255795,781.352
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1988Q3,0.0588185,1756.894
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1988Q4,0.0650957,1852.026
High level industry groups,Mining,SG01RSC02B01A02,1988Q4,0.0125354,435.987
High level industry groups,Manufacturing,SG01RSC02B01B01,1988Q4,0.1874220,4320.471
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1988Q4,0.0309242,1125.429
High level industry groups,Construction,SG01RSC02B01B03,1988Q4,0.0468183,1507.277
High level industry groups,Wholesale trade,SG01RSC02B01C01,1988Q4,0.0583804,1592.269
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1988Q4,0.0641125,1787.089
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1988Q4,0.0542121,1050.655
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1988Q4,0.0440380,450.727
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1988Q4,0.0499487,1462.409
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1988Q4,0.1168895,3725.064
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1988Q4,0.0575841,2428.620
High level industry groups,Public administration and safety,SG01RSC02B01C08,1988Q4,0.0455952,1355.935
High level industry groups,Education and training,SG01RSC02B01C09,1988Q4,0.0394615,1419.350
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1988Q4,0.0425844,1340.522
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1988Q4,0.0255795,782.853
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1988Q4,0.0588185,1755.392
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1989Q1,0.0650957,1824.713
High level industry groups,Mining,SG01RSC02B01A02,1989Q1,0.0125354,662.225
High level industry groups,Manufacturing,SG01RSC02B01B01,1989Q1,0.1874220,4388.681
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1989Q1,0.0309242,1093.717
High level industry groups,Construction,SG01RSC02B01B03,1989Q1,0.0468183,1522.701
High level industry groups,Wholesale trade,SG01RSC02B01C01,1989Q1,0.0583804,1668.257
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1989Q1,0.0641125,1791.925
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1989Q1,0.0542121,1027.573
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1989Q1,0.0440380,458.475
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1989Q1,0.0499487,1455.241
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1989Q1,0.1168895,3682.366
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1989Q1,0.0575841,2490.001
High level industry groups,Public administration and safety,SG01RSC02B01C08,1989Q1,0.0455952,1375.300
High level industry groups,Education and training,SG01RSC02B01C09,1989Q1,0.0394615,1430.769
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1989Q1,0.0425844,1359.582
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1989Q1,0.0255795,790.191
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1989Q1,0.0588185,1853.400
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1989Q2,0.0676867,1758.121
High level industry groups,Mining,SG01RSC02B01A02,1989Q2,0.0120160,478.859
High level industry groups,Manufacturing,SG01RSC02B01B01,1989Q2,0.1862033,4388.738
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1989Q2,0.0311955,1132.262
High level industry groups,Construction,SG01RSC02B01B03,1989Q2,0.0476383,1637.109
High level industry groups,Wholesale trade,SG01RSC02B01C01,1989Q2,0.0522401,1668.656
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1989Q2,0.0621863,1868.637
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1989Q2,0.0536872,1031.226
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1989Q2,0.0404773,475.465
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1989Q2,0.0472555,1399.530
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1989Q2,0.1206447,3691.077
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1989Q2,0.0566807,2501.830
High level industry groups,Public administration and safety,SG01RSC02B01C08,1989Q2,0.0466142,1384.165
High level industry groups,Education and training,SG01RSC02B01C09,1989Q2,0.0399625,1443.810
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1989Q2,0.0408506,1326.896
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1989Q2,0.0252562,797.316
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1989Q2,0.0694051,1900.577
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1989Q3,0.0676867,1774.631
High level industry groups,Mining,SG01RSC02B01A02,1989Q3,0.0120160,532.628
High level industry groups,Manufacturing,SG01RSC02B01B01,1989Q3,0.1862033,4295.051
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1989Q3,0.0311955,1143.407
High level industry groups,Construction,SG01RSC02B01B03,1989Q3,0.0476383,1605.692
High level industry groups,Wholesale trade,SG01RSC02B01C01,1989Q3,0.0522401,1574.269
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1989Q3,0.0621863,1768.985
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1989Q3,0.0536872,1012.290
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1989Q3,0.0404773,474.148
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1989Q3,0.0472555,1370.285
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1989Q3,0.1206447,3685.108
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1989Q3,0.0566807,2486.376
High level industry groups,Public administration and safety,SG01RSC02B01C08,1989Q3,0.0466142,1420.272
High level industry groups,Education and training,SG01RSC02B01C09,1989Q3,0.0399625,1456.569
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1989Q3,0.0408506,1344.301
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1989Q3,0.0252562,788.094
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1989Q3,0.0694051,1847.391
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1989Q4,0.0676867,1779.672
High level industry groups,Mining,SG01RSC02B01A02,1989Q4,0.0120160,446.707
High level industry groups,Manufacturing,SG01RSC02B01B01,1989Q4,0.1862033,4318.708
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1989Q4,0.0311955,1099.213
High level industry groups,Construction,SG01RSC02B01B03,1989Q4,0.0476383,1602.461
High level industry groups,Wholesale trade,SG01RSC02B01C01,1989Q4,0.0522401,1617.027
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1989Q4,0.0621863,1760.281
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1989Q4,0.0536872,1023.264
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1989Q4,0.0404773,478.286
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1989Q4,0.0472555,1370.191
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1989Q4,0.1206447,3689.819
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1989Q4,0.0566807,2428.010
High level industry groups,Public administration and safety,SG01RSC02B01C08,1989Q4,0.0466142,1407.096
High level industry groups,Education and training,SG01RSC02B01C09,1989Q4,0.0399625,1467.538
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1989Q4,0.0408506,1353.940
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1989Q4,0.0252562,772.229
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1989Q4,0.0694051,1845.909
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1990Q1,0.0676867,1846.416
High level industry groups,Mining,SG01RSC02B01A02,1990Q1,0.0120160,471.218
High level industry groups,Manufacturing,SG01RSC02B01B01,1990Q1,0.1862033,4257.419
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1990Q1,0.0311955,1154.629
High level industry groups,Construction,SG01RSC02B01B03,1990Q1,0.0476383,1492.418
High level industry groups,Wholesale trade,SG01RSC02B01C01,1990Q1,0.0522401,1638.633
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1990Q1,0.0621863,1765.151
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1990Q1,0.0536872,1011.412
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1990Q1,0.0404773,481.204
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1990Q1,0.0472555,1352.866
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1990Q1,0.1206447,3712.186
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1990Q1,0.0566807,2422.006
High level industry groups,Public administration and safety,SG01RSC02B01C08,1990Q1,0.0466142,1425.270
High level industry groups,Education and training,SG01RSC02B01C09,1990Q1,0.0399625,1477.488
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1990Q1,0.0408506,1355.115
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1990Q1,0.0252562,774.094
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1990Q1,0.0694051,1876.536
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1990Q2,0.0598848,1986.549
High level industry groups,Mining,SG01RSC02B01A02,1990Q2,0.0159853,474.512
High level industry groups,Manufacturing,SG01RSC02B01B01,1990Q2,0.1778995,4225.663
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1990Q2,0.0304128,1174.106
High level industry groups,Construction,SG01RSC02B01B03,1990Q2,0.0410605,1439.539
High level industry groups,Wholesale trade,SG01RSC02B01C01,1990Q2,0.0609452,1613.308
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1990Q2,0.0621990,1752.494
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1990Q2,0.0516453,1019.268
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1990Q2,0.0401594,478.030
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1990Q2,0.0520924,1344.691
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1990Q2,0.1267719,3760.465
High level industry groups,"Prof, scientific, technical, admin, and support",SG01RSC02B01C07,1990Q2,0.0555397,2342.328
High level industry groups,Public administration and safety,SG01RSC02B01C08,1990Q2,0.0476141,1425.636
High level industry groups,Education and training,SG01RSC02B01C09,1990Q2,0.0396665,1486.695
High level industry groups,Health care and social assistance,SG01RSC02B01C10,1990Q2,0.0410972,1357.433
High level industry groups,"Arts, recreation, and other services",SG01RSC02B01C11,1990Q2,0.0256358,769.608
High level industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,1990Q2,0.0713906,1870.085
High level industry groups,"Agriculture, forestry, and fishing",SG01RSC02B01A01,1990Q3,0.0598848,2074.182
High level industry groups,Mining,SG01RSC02B01A02,1990Q3,0.0159853,578.116
High level industry groups,Manufacturing,SG01RSC02B01B01,1990Q3,0.1778995,4193.882
High level industry groups,"Electricity, gas, water, and waste services",SG01RSC02B01B02,1990Q3,0.0304128,1203.402
High level industry groups,Construction,SG01RSC02B01B03,1990Q3,0.0410605,1325.243
High level industry groups,Wholesale trade,SG01RSC02B01C01,1990Q3,0.0609452,1644.015
High level industry groups,Retail trade and accommodation,SG01RSC02B01C02,1990Q3,0.0621990,1739.688
High level industry groups,"Transport, postal, and warehousing",SG01RSC02B01C03,1990Q3,0.0516453,1025.691
High level industry groups,Information media and telecommunications,SG01RSC02B01C04,1990Q3,0.0401594,482.216
High level industry groups,Financial and insurance services,SG01RSC02B01C05,1990Q3,0.0520924,1363.098
High level industry groups,"Rental, hiring, and real estate services",SG01RSC02B01C06,1990Q3,0.1267719,3770.149
